longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-1.3194870000699648,0.9869444489351639,1.7178216525880738,-1.1143950734113308,-0.5867476765407299,-1.1398205073532783,-0.8089182027697203,-1.5773339158812913,150000.0,0.0,0.0,0.0,1.0,0.0
-1.3194870000699648,0.9915658518206819,1.5548992964952972,-1.3316110460352555,-1.1313837307543648,-1.2403062879488764,-1.130817599937458,-1.7512541769996524,118800.0,0.0,0.0,0.0,1.0,0.0
-1.3194870000699648,0.9915658518206819,1.799282830634462,-1.1007581962062414,-1.1313837307543648,-1.2311712169856401,-1.0825326903622974,0.21340310011487174,188800.0,0.0,0.0,0.0,1.0,0.0
-1.3194870000699648,0.9869444489351639,1.799282830634462,-0.6205453060555918,-0.5867476765407299,-0.8785574778047236,-0.5782236347995082,-0.4227894615010245,184400.0,0.0,0.0,0.0,1.0,0.0
-1.3194870000699648,0.9869444489351639,1.799282830634462,-0.41306996000673096,-0.04211162232709505,-0.7725906546311839,-0.09537453904790169,-0.6471746715603399,182300.0,0.0,0.0,0.0,1.0,0.0
-1.3194870000699648,0.9869444489351639,1.6363604745416855,-0.9302972311426233,-0.5317844050145832,-0.958946102281202,-0.5138437553659607,-1.0821758473321674,142500.0,0.0,0.0,0.0,1.0,0.0
-1.324475610917432,0.9823230460496492,1.0661322282169676,-1.0452366247283773,-0.5817510154928984,-1.0649129254547418,-0.7874582429585377,-1.2768168159627085,137500.0,0.0,0.0,0.0,1.0,0.0
-1.3194870000699648,0.9823230460496492,0.8217486940778029,-1.418302622553324,-1.1663603580891853,-1.3115598414621186,-1.2864023085685312,-1.8009838750288838,187500.0,0.0,0.0,0.0,1.0,0.0
-1.324475610917432,0.9823230460496492,0.8217486940778029,-1.104654446836267,-0.2669613694795131,-0.8054769100988342,-0.25632423763177054,-1.2499467371888495,112500.0,0.0,0.0,0.0,1.0,0.0
-1.324475610917432,0.9823230460496492,-0.726013688803574,-1.1533575797115863,0.12277819225134486,-0.7415314133561809,0.20506489830865351,-1.8202340807176187,171900.0,0.0,0.0,0.0,1.0,0.0
-1.324475610917432,0.9823230460496492,1.0661322282169676,-0.20656867661537656,0.1377681753948394,-0.14592478655318192,0.03875020977198903,-1.430751620480612,93800.0,0.0,0.0,0.0,1.0,0.0
-1.324475610917432,0.9823230460496492,0.9032098721241911,1.1113380989907673,2.1214426113839497,1.4947339584440362,1.7179920649970208,-1.6939046058852962,97500.0,0.0,0.0,0.0,1.0,0.0
-1.324475610917432,0.9823230460496492,1.799282830634462,-0.4383955891018971,0.1377681753948394,0.03860364690418894,0.001195280102419627,-1.6025329698557806,104200.0,0.0,0.0,0.0,1.0,0.0
-1.3294642217649064,0.9823230460496492,1.799282830634462,-0.8864644115548359,-0.9664939161759248,-0.803649895906187,-0.8947580420144503,-1.3603680559311757,87500.0,0.0,0.0,0.0,1.0,0.0
-1.3294642217649064,0.9823230460496492,1.799282830634462,-1.1056285094937732,-0.9265206277932727,-1.0320266699870915,-0.9645029114007935,-1.4930474250011017,83100.0,0.0,0.0,0.0,1.0,0.0
-1.3294642217649064,0.9823230460496492,1.799282830634462,-0.8202281508444015,-0.7016708806408547,-0.9479840171253185,-0.755268303241764,-1.429949528576915,87500.0,0.0,0.0,0.0,1.0,0.0
-1.3294642217649064,0.9823230460496492,1.799282830634462,-0.5757384238102978,-0.4668278113927736,-0.7543205127047116,-0.8357431525336985,-1.890149758323232,85300.0,0.0,0.0,0.0,1.0,0.0
-1.3294642217649064,0.9823230460496492,1.799282830634462,-0.6750928148759495,-0.4368478451057845,-0.12217360204876784,-0.5138437553659607,-1.6228526314161118,80300.0,0.0,0.0,0.0,1.0,0.0
-1.334452832612381,0.9823230460496492,-2.273776071684951,-1.8722158209513011,-1.9258528373595751,-1.9126475108430592,-1.8389962737064809,-0.7235739253875063,60000.0,0.0,0.0,0.0,1.0,0.0
-1.334452832612381,0.9869444489351639,1.799282830634462,-0.9341934817726489,-1.0864137813238812,-1.0722209822253306,-1.1415475798430492,-0.16852632802898537,75700.0,0.0,0.0,0.0,1.0,0.0
-1.334452832612381,0.9823230460496492,1.5548992964952972,-1.8946192620739482,-1.9958060920292164,-1.9272636243842372,-2.0214059321015325,1.6531580672514974,75000.0,0.0,0.0,0.0,1.0,0.0
-1.334452832612381,0.9777016431641343,1.6363604745416855,-1.285830101132455,-1.191343663328343,-1.3956024943238914,-1.490271926774765,-1.834070166056397,86100.0,0.0,0.0,0.0,1.0,0.0
-1.3394414434598483,0.9777016431641343,1.799282830634462,-0.8338650280494909,-0.9565005940802618,-1.1325124505826893,-1.2917672985213269,-1.640298130321528,76100.0,0.0,0.0,0.0,1.0,0.0
-1.3394414434598483,0.9777016431641343,1.473438118448909,-1.2195938404220208,-1.231316951710995,-1.368197281434183,-1.4312570372940132,-0.7026526948994023,73500.0,0.0,0.0,0.0,1.0,0.0
-1.3394414434598483,0.9777016431641343,1.799282830634462,-1.042314436755858,-1.0964071034195442,-0.9808702725929689,-1.1415475798430492,-1.656540491371398,78400.0,0.0,0.0,0.0,1.0,0.0
-1.3394414434598483,0.9777016431641343,1.473438118448909,-0.6088565541655151,-0.37189125148397484,-0.6446996611458774,-0.3636240366876831,-1.8979033133923058,84400.0,0.0,0.0,0.0,1.0,0.0
-1.334452832612381,0.9730802402786164,1.799282830634462,-1.0257553715782495,-0.9215239667454412,-1.1854958621694593,-1.3561471779548744,-0.6922255001513375,81300.0,0.0,0.0,0.0,1.0,0.0
-1.3394414434598483,0.9777016431641343,1.799282830634462,-1.4689538807436562,-1.5960732082026954,-1.5837849561665567,-1.7048715248865902,-1.1987465373361728,85000.0,0.0,0.0,0.0,1.0,0.0
-1.334452832612381,0.9777016431641343,1.3105157623561325,0.7022317828380841,1.0771404523871637,1.246260028244012,1.1332081601422972,-1.781198941404351,129200.0,0.0,0.0,0.0,1.0,0.0
-1.334452832612381,0.9777016431641343,-0.3187077985716327,-1.278037599872404,-1.3812167831459403,-1.368197281434183,-1.463446977010787,-1.2520188079400674,82500.0,0.0,0.0,0.0,1.0,0.0
-1.334452832612381,0.9777016431641343,1.3105157623561325,-1.1153691360688371,-0.6567009312103711,-1.021064584831208,-0.6586984840914427,-1.9493708772128815,95200.0,0.0,0.0,0.0,1.0,0.0
-1.334452832612381,0.9777016431641343,1.5548992964952972,-1.2040088379019185,-1.1213904086587017,-1.0612588970694472,-1.3293222281908963,-1.2666569851825429,75000.0,0.0,0.0,0.0,1.0,0.0
-1.334452832612381,0.9777016431641343,1.3105157623561325,-2.014428968947234,-2.1207226182250043,-2.0515005894842493,-2.1072457713462622,-2.102236225859189,67500.0,0.0,0.0,0.0,1.0,0.0
-1.334452832612381,0.9777016431641343,-0.8074748668499623,-1.212775401819476,-1.3362468337154567,-1.554552729084201,-1.4312570372940132,-0.7767125140074514,137500.0,0.0,0.0,0.0,1.0,0.0
-1.3294642217649064,0.9777016431641343,-1.051858400989127,-0.8212022135019078,0.16774814168182847,-0.6922020301547055,0.21042988826144915,-1.818696737902199,177500.0,0.0,0.0,0.0,1.0,0.0
-1.3294642217649064,0.9777016431641343,0.4959039818922499,0.812300863136306,0.6674142464649797,0.1738026971600844,0.5859791849571432,-0.8011763170702185,102100.0,0.0,0.0,0.0,1.0,0.0
-1.3294642217649064,0.9777016431641343,-0.8889360448963506,-0.8504240932270994,-0.9265206277932727,-0.7671096120532422,-1.0342477807871366,-1.6937040829093721,108300.0,0.0,0.0,0.0,1.0,0.0
-1.334452832612381,0.9777016431641343,-0.5630913327107975,-0.3263783834886624,-0.27195803052734463,-0.15871388590171256,-0.40117896635725253,-1.899908543151549,112500.0,0.0,0.0,0.0,1.0,0.0
-1.3294642217649064,0.9730802402786164,0.6588263379850264,-1.3598588631029407,-1.261296917997984,-1.4558939626812502,-1.3132272583325093,-1.0919346321604844,131300.0,0.0,0.0,0.0,1.0,0.0
-1.3294642217649064,0.9777016431641343,-1.051858400989127,-1.1260838253014074,-0.6966742195930231,-0.9717352016297327,-0.5943186046578951,-1.4337594651194772,162500.0,0.0,0.0,0.0,1.0,0.0
-1.324475610917432,0.9777016431641343,1.799282830634462,-1.821564562760969,-1.8608962437377656,-1.7500432476974552,-1.8443612636592766,-1.656540491371398,112500.0,0.0,0.0,0.0,1.0,0.0
-1.3294642217649064,0.9777016431641343,1.799282830634462,-1.6949364172851384,-1.6560331407766735,-1.7189840064224522,-1.6780465751226121,-1.4198565387887243,112500.0,0.0,0.0,0.0,1.0,0.0
-1.3294642217649064,0.9777016431641343,1.799282830634462,-1.6501295350398446,-1.3212568505719622,-1.4522399342959558,-1.3132272583325093,-1.896633334544785,137500.0,0.0,0.0,0.0,1.0,0.0
-1.3294642217649064,0.9777016431641343,0.41444280384586163,-1.102706321521254,-1.221323629615332,-1.2311712169856401,-1.2381173989933705,-1.227354481901376,118800.0,0.0,0.0,0.0,1.0,0.0
-1.3294642217649064,0.9777016431641343,1.799282830634462,-1.2731672865848722,-1.426186732576424,-1.3956024943238914,-1.5278268564443345,-0.8266427350126073,98200.0,0.0,0.0,0.0,1.0,0.0
-1.324475610917432,0.9777016431641343,0.8217486940778029,-1.1689425822316886,0.11278487015568184,-1.021064584831208,-0.10610451895349295,-1.7833378531475437,118800.0,0.0,0.0,0.0,1.0,0.0
-1.324475610917432,0.9777016431641343,-1.6220866473138449,-1.1738128955192204,-0.40187121777096396,-1.0868370957665086,-0.3743540165932744,-1.9283828057328027,162500.0,0.0,0.0,0.0,1.0,0.0
-1.324475610917432,0.9730802402786164,-1.6220866473138449,-1.9238411417991397,-1.9308494984074067,-1.856010070870995,-1.9355660928568024,-1.7865462207623328,137500.0,0.0,0.0,0.0,1.0,0.0
-1.324475610917432,0.9730802402786164,1.799282830634462,-1.7835761191182198,-1.7509697006854723,-1.360889224663594,-1.6887765550282035,-1.6052734505267463,500001.0,0.0,0.0,0.0,1.0,0.0
-1.324475610917432,0.9730802402786164,-1.1333195790355153,-1.0578994392759602,-0.1820181316663774,-0.6227754908341105,-0.20267433810381424,-1.0368576547732709,162500.0,0.0,0.0,0.0,1.0,0.0
-1.3294642217649064,0.9730802402786164,1.799282830634462,-1.816694249473437,-1.7059997512549887,-0.432766014798798,-1.6726815851698165,-1.8569966263037443,137500.0,0.0,0.0,0.0,1.0,0.0
-1.3294642217649064,0.9730802402786164,1.799282830634462,-1.9326077057166973,-1.9858127699335533,-1.7354271341562775,-1.9623910426207805,-1.93506690493028,162500.0,0.0,0.0,0.0,1.0,0.0
-1.324475610917432,0.9684588373931016,-0.23724662052524448,-0.9984816171680706,-0.40686787881879544,-0.7725906546311839,-0.5245737352715519,-0.6748468422378961,187500.0,0.0,0.0,0.0,1.0,0.0
-1.324475610917432,0.9730802402786164,0.7402875160314146,-0.355600263213854,0.972210570382702,0.3400609886909829,0.36064960693972675,-1.201353336023189,179200.0,0.0,0.0,0.0,1.0,0.0
-1.3194870000699648,0.9777016431641343,-0.07432426443246795,-1.6998067305726703,-1.6060665302983583,-1.7153299780371578,-1.6565866153114297,-1.0954103637431725,125000.0,0.0,0.0,0.0,1.0,0.0
-1.3144983892224904,0.9777016431641343,0.7402875160314146,-1.1942682113268546,-0.9315172888411043,-1.3736783240121246,-0.9215829917784285,-0.3475933455294042,237500.0,0.0,0.0,0.0,1.0,0.0
-1.3144983892224904,0.9777016431641343,1.799282830634462,0.07298730608895697,1.3619501321135599,-0.4492091425326231,1.1439381400478885,-0.7122109567517949,350000.0,0.0,0.0,0.0,1.0,0.0
-1.309509778375016,0.9823230460496492,1.799282830634462,-0.5562571706601701,-1.01646052665424,-0.8529792791076624,-0.8357431525336985,0.8592876055671101,313400.0,0.0,0.0,0.0,1.0,0.0
-1.309509778375016,0.9777016431641343,1.799282830634462,-0.05266677672936716,0.2676813626384587,-0.7890337823650091,0.3016347174589748,-0.24886920038266344,268500.0,0.0,0.0,0.0,1.0,0.0
-1.3144983892224904,0.9777016431641343,1.799282830634462,-0.3137155689410793,0.15775481958616544,-0.8310551087958955,0.11922505906392346,-0.3181164680685291,259400.0,0.0,0.0,0.0,1.0,0.0
-1.309509778375016,0.9823230460496492,1.799282830634462,1.3645943899424284,1.6117831845051356,0.5538216492307095,1.7072620850914295,0.17042434227509207,275700.0,0.0,0.0,0.0,1.0,0.0
-1.3144983892224904,0.9823230460496492,-0.1557854424788562,1.2243293672615083,2.131435933479613,0.6926747278718994,2.1579212411262625,0.1746353247695028,225000.0,0.0,0.0,0.0,1.0,0.0
-1.3144983892224904,0.9823230460496492,1.799282830634462,-0.6390524965482132,-0.6966742195930231,-1.0795290389959196,-0.7874582429585377,0.9669684436384708,262500.0,0.0,0.0,0.0,1.0,0.0
-1.3144983892224904,0.9869444489351639,1.799282830634462,0.2882551533978689,0.6524242633214852,-0.36882051805614474,0.6396290844850995,-0.33195255340730706,224100.0,0.0,0.0,0.0,1.0,0.0
-1.3144983892224904,0.9869444489351639,0.41444280384586163,-0.45495465427950565,-0.0021383339444429467,-0.851152264915015,0.11922505906392346,-0.11552142139298986,243100.0,0.0,0.0,0.0,1.0,0.0
-1.3144983892224904,0.9869444489351639,1.799282830634462,-0.7802915818866395,-0.7066675416886862,-1.1087612660782753,-0.5835886247523039,-0.33562880796591965,231600.0,0.0,0.0,0.0,1.0,0.0
-1.3045211675275485,0.9915658518206819,1.6363604745416855,0.4236498627912569,-0.1470415043315568,-0.3121830780840804,-0.14365944862306235,1.4802404210127582,327600.0,0.0,0.0,0.0,1.0,0.0
-1.3045211675275485,0.9915658518206819,1.3919769404025206,1.0665312167454735,0.12777485329917637,-0.07832526142523417,0.45721942609004806,1.0973752189812542,347600.0,0.0,0.0,0.0,1.0,0.0
-1.309509778375016,0.9869444489351639,0.9032098721241911,0.4830676848991466,-0.11206487699673622,-0.6337375759899939,-0.12756447876467547,1.54467513727644,366100.0,0.0,0.0,0.0,1.0,0.0
-1.309509778375016,0.9961872547061966,0.5773651599386381,-1.7007807932301768,-1.8708895658334286,-1.9053394540724704,-1.8926461732344373,0.8818130198626086,335000.0,0.0,0.0,0.0,1.0,0.0
-1.3045211675275485,0.9961872547061966,1.799282830634462,0.7012577201805776,-0.08708157175757866,-0.14592478655318192,0.01729024996080651,1.8036171401867132,373600.0,0.0,0.0,0.0,1.0,0.0
-1.309509778375016,0.9915658518206819,1.799282830634462,1.411349397502735,0.7273741790389578,0.06600885979389748,0.8327687227857421,1.0241843327688767,389500.0,0.0,0.0,0.0,1.0,0.0
-1.309509778375016,0.9961872547061966,1.799282830634462,0.5181339405693766,-0.31692797995782823,-0.4382470573767397,-0.17584938833983613,2.399838788601695,391100.0,0.0,0.0,0.0,1.0,0.0
-1.2995325566800742,0.9915658518206819,1.6363604745416855,0.8327561789439402,0.2227114132079751,-0.200735212332599,0.42502948637327426,2.576700053366946,295200.0,0.0,0.0,0.0,1.0,0.0
-1.2945439458325998,0.9915658518206819,1.147593406263356,1.3090728184645641,0.8422973831390826,0.3966984286630472,1.0580983008031584,1.5870523261884464,292300.0,0.0,0.0,0.0,1.0,0.0
-1.2945439458325998,0.9869444489351639,0.8217486940778029,2.8354290027770754,1.227040283822109,0.8680680903660342,1.3639027281125093,2.613061553001223,411500.0,0.0,0.0,0.0,1.0,0.0
-1.2895553349851325,0.9915658518206819,0.007136913613920308,0.12753481490931473,-0.41186453986662697,-0.5423868663576321,-0.3046091472069312,1.6186012744005396,311500.0,0.0,0.0,0.0,1.0,0.0
-1.2945439458325998,0.9915658518206819,0.3329816257994733,0.9330846326670982,0.30765465102111084,-0.001590665334050261,0.5162343155708,2.2791239570952535,325900.0,0.0,0.0,0.0,1.0,0.0
-1.2895553349851325,0.9915658518206819,0.41444280384586163,0.764571792918493,0.15775481958616544,-0.1258276304340623,0.23188984807263166,2.5688128163139226,319300.0,0.0,0.0,0.0,1.0,0.0
-1.2945439458325998,0.9869444489351639,0.3329816257994733,2.907509639432548,1.7966596432749016,0.8881652464851537,1.9647816028256198,2.174049917710909,333300.0,0.0,0.0,0.0,1.0,0.0
-1.2845667241376582,0.9869444489351639,-0.07432426443246795,-0.2815715012433685,-0.7866141184539904,-0.8767304636120764,-0.7016184037138077,2.144773563225958,368900.0,0.0,0.0,0.0,1.0,0.0
-1.2895553349851325,0.9823230460496492,0.5773651599386381,-0.828994714761959,-1.2363136127588266,-1.3170408840400603,-1.200562469323801,2.254192267088663,366700.0,0.0,0.0,0.0,1.0,0.0
-1.2895553349851325,0.9823230460496492,0.7402875160314146,1.6460984979617748,0.5275077371256973,0.22678610874685426,0.5376942753819824,1.7947941292460428,362800.0,0.0,0.0,0.0,1.0,0.0
-1.2795781132901909,0.9777016431641343,0.007136913613920308,-1.7416914248454451,-1.9508361425987328,-1.8541830566783477,-1.8658212234704592,1.8163169286619203,483300.0,0.0,0.0,0.0,1.0,0.0
-1.2945439458325998,0.9823230460496492,1.799282830634462,0.28728109074036245,-0.47682113348843663,-0.5990243063296965,-0.2670542175373618,2.279190798087228,331400.0,0.0,0.0,0.0,1.0,0.0
-1.2895553349851325,0.9777016431641343,1.2290545843097442,0.8610039960116254,0.037834954438209153,-0.1349627013972985,0.14068501887510598,2.098853801739289,323500.0,0.0,0.0,0.0,1.0,0.0
-1.2945439458325998,0.9730802402786164,1.6363604745416855,0.7334017878782885,0.8822706715217348,0.21765103778361808,0.8166737529273551,-0.5027312879028539,216700.0,0.0,0.0,0.0,1.0,0.0
-1.2945439458325998,0.9730802402786164,0.6588263379850264,0.16941950918208945,0.5325043981735289,-0.3468963477443779,0.46794940599563933,-0.3768697000143551,233100.0,0.0,0.0,0.0,1.0,0.0
-1.2945439458325998,0.9777016431641343,1.799282830634462,-0.6731446895609368,-1.0814171202760496,-1.152609606701809,-0.943042951589611,1.0662273167210095,296400.0,0.0,0.0,0.0,1.0,0.0
-1.2995325566800742,0.9777016431641343,1.799282830634462,-0.10624022289221854,-0.4668278113927736,-0.6867209875767638,-0.4923837955547782,1.922794628877735,273700.0,0.0,0.0,0.0,1.0,0.0
-1.2995325566800742,0.9730802402786164,1.799282830634462,0.10026106049913586,0.182738124825323,-0.02168782145316986,0.32309467727015734,-0.255219094620267,227700.0,0.0,0.0,0.0,1.0,0.0
-1.2995325566800742,0.9730802402786164,1.799282830634462,0.2005895142222939,0.1777414637774915,-0.12400061624141508,0.2211598681670404,-0.41122596988938886,199600.0,0.0,0.0,0.0,1.0,0.0
-1.2995325566800742,0.9730802402786164,1.799282830634462,0.624306770237573,0.562484364460518,0.08062497333507536,0.6181691246739169,0.6000782386889374,239800.0,0.0,0.0,0.0,1.0,0.0
-1.2995325566800742,0.9777016431641343,1.799282830634462,-0.05461490204437994,-0.44684116720144756,-0.703164115310589,-0.3207041170653181,0.285390848471703,270100.0,0.0,0.0,0.0,1.0,0.0
-1.2995325566800742,0.9777016431641343,1.799282830634462,0.8415227428614976,0.5375010592213604,-0.1952541697546573,0.6503590643906907,1.140220294837084,302100.0,0.0,0.0,0.0,1.0,0.0
-1.3045211675275485,0.9730802402786164,1.799282830634462,-0.045848338126822444,0.2876680068297848,-0.6465266753385246,0.31772968731736173,-0.32399847536230914,269500.0,0.0,0.0,0.0,1.0,0.0
-1.3045211675275485,0.9777016431641343,1.799282830634462,-0.6302859326306557,-0.9964738824629139,-0.9662541590517909,-1.0020578410703629,0.752475700391422,314700.0,0.0,0.0,0.0,1.0,0.0
-1.309509778375016,0.9777016431641343,1.799282830634462,0.39442798306606525,-0.5767543544450668,-0.34324231935908345,-0.39044898645166126,2.1483161358006213,352400.0,0.0,0.0,0.0,1.0,0.0
